txn_id,timestamp,feature,merchant,instrument,amount_inr,status,customer_id,description
AP00000674,2026-03-04T10:23:16Z,QR Code Payments,ACT Fibernet,EMI,4093.96,SUCCESS,CUST827597,Amazon Pay - QR Code Payments via ACT Fibernet
AP00000675,2026-04-11T13:07:15Z,NFC Tap-to-Pay,Bookmyshow,AMAZON_PAY_WALLET,6225.12,PENDING,CUST250098,Amazon Pay - NFC Tap-to-Pay via Bookmyshow
AP00000676,2026-05-12T22:26:46Z,Voice Payments,MakeMyTrip,EMI,5670.27,REVERSED,CUST924356,Amazon Pay - Voice Payments via MakeMyTrip
AP00000677,2026-04-15T01:00:31Z,Smart Connect Express Checkout,BWSSB,AMAZON_PAY_UPI,725.73,REVERSED,CUST167933,Amazon Pay - Smart Connect Express Checkout via BWSSB
AP00000678,2026-05-10T03:34:32Z,Saved Payment Instruments,MakeMyTrip,NETBANKING,1186.28,REVERSED,CUST134960,Amazon Pay - Saved Payment Instruments via MakeMyTrip
AP00000679,2026-05-14T10:45:50Z,Shipping Address Book,Swiggy,AMAZON_PAY_WALLET,2900.34,FAILED,CUST652496,Amazon Pay - Shipping Address Book via Swiggy
AP00000680,2026-05-16T18:49:39Z,Order Tracking Integration,Domino's,CARD_TOKEN,4657.78,PENDING,CUST450690,Amazon Pay - Order Tracking Integration via Domino's
AP00000681,2026-03-10T20:22:04Z,Loyalty Program Integration,Practo,NETBANKING,4749.22,FAILED,CUST333751,Amazon Pay - Loyalty Program Integration via Practo
AP00000682,2026-04-20T02:23:43Z,Charity Donations,Bescom,EMI,4440.07,FAILED,CUST635288,Amazon Pay - Charity Donations via Bescom
AP00000683,2026-04-17T03:48:43Z,Tax Invoice Download,Indigo,AMAZON_PAY_WALLET,5224.73,FAILED,CUST584501,Amazon Pay - Tax Invoice Download via Indigo
AP00000684,2026-01-16T07:51:23Z,Customer Support Chat,RedBus,NETBANKING,1119.78,PENDING,CUST942373,Amazon Pay - Customer Support Chat via RedBus
AP00000685,2026-02-22T16:45:36Z,Dispute Resolution,Tata Power,AMAZON_PAY_WALLET,3341.53,REVERSED,CUST658303,Amazon Pay - Dispute Resolution via Tata Power
AP00000686,2026-01-25T08:37:33Z,Subscription AutoPay,Bescom,CARD_TOKEN,5143.57,SUCCESS,CUST827257,Amazon Pay - Subscription AutoPay via Bescom
AP00000687,2026-03-25T19:51:14Z,Split Bills,BWSSB,AMAZON_PAY_WALLET,9065.08,SUCCESS,CUST291054,Amazon Pay - Split Bills via BWSSB
AP00000688,2026-02-09T02:18:58Z,Invoice / Request Money,Vodafone,CARD_TOKEN,6177.76,SUCCESS,CUST117702,Amazon Pay - Invoice / Request Money via Vodafone
AP00000689,2026-03-16T10:01:49Z,Merchant Onboarding,RedBus,EMI,6869.15,FAILED,CUST822524,Amazon Pay - Merchant Onboarding via RedBus
AP00000690,2026-02-06T15:52:26Z,Risk-Based Step-Up,Tata Power,NETBANKING,4656.64,FAILED,CUST719531,Amazon Pay - Risk-Based Step-Up via Tata Power
AP00000691,2026-02-04T05:08:43Z,Device Binding,Vodafone,EMI,1843.19,FAILED,CUST260954,Amazon Pay - Device Binding via Vodafone
AP00000692,2026-03-04T19:44:07Z,Velocity Controls,RedBus,AMAZON_PAY_WALLET,5793.16,SUCCESS,CUST947915,Amazon Pay - Velocity Controls via RedBus
AP00000693,2026-02-23T23:23:31Z,Refund SLA Tracking,Airtel,CARD_TOKEN,8081.64,PENDING,CUST986402,Amazon Pay - Refund SLA Tracking via Airtel
AP00000694,2026-01-17T14:05:52Z,Reconciliation Reports,Tata Power,AMAZON_PAY_UPI,5843.07,SUCCESS,CUST197127,Amazon Pay - Reconciliation Reports via Tata Power
AP00000695,2026-02-11T05:15:49Z,Webhooks & Events,BWSSB,NETBANKING,6294.27,PENDING,CUST455482,Amazon Pay - Webhooks & Events via BWSSB
AP00000696,2026-01-19T02:52:07Z,API Rate Limits,Practo,AMAZON_PAY_WALLET,5996.81,REFUNDED,CUST299862,Amazon Pay - API Rate Limits via Practo
AP00000697,2026-04-07T23:59:28Z,Sandbox Environment,Zomato,AMAZON_PAY_UPI,8187.1,SUCCESS,CUST934504,Amazon Pay - Sandbox Environment via Zomato
AP00000698,2026-05-24T01:41:20Z,Compliance Reporting,Domino's,AMAZON_PAY_WALLET,8896.04,SUCCESS,CUST910346,Amazon Pay - Compliance Reporting via Domino's
AP00000699,2026-04-16T15:13:53Z,PCI-DSS Tokenization,ACT Fibernet,AMAZON_PAY_WALLET,8236.75,REFUNDED,CUST613857,Amazon Pay - PCI-DSS Tokenization via ACT Fibernet
AP00000700,2026-05-11T15:51:24Z,One-Click Checkout,Airtel,EMI,5894.82,REFUNDED,CUST913314,Amazon Pay - One-Click Checkout via Airtel
AP00000701,2026-04-01T17:04:20Z,Buy Now Pay Later,EatSure,NETBANKING,5751.03,PENDING,CUST362751,Amazon Pay - Buy Now Pay Later via EatSure
AP00000702,2026-04-07T00:54:42Z,UPI Payments,Bookmyshow,EMI,9127.77,REFUNDED,CUST648445,Amazon Pay - UPI Payments via Bookmyshow
AP00000703,2026-03-25T10:55:42Z,Recurring Payments,Indigo,NETBANKING,901.85,PENDING,CUST957092,Amazon Pay - Recurring Payments via Indigo
AP00000704,2026-03-17T14:44:53Z,Amazon Pay Wallet,Tata 1mg,CARD_TOKEN,3501.48,REVERSED,CUST755625,Amazon Pay - Amazon Pay Wallet via Tata 1mg
AP00000705,2026-02-10T15:11:32Z,Send Money to Contacts,Tata Power,NETBANKING,8846.65,SUCCESS,CUST468953,Amazon Pay - Send Money to Contacts via Tata Power
AP00000706,2026-05-04T22:40:02Z,Bill Payments,EatSure,AMAZON_PAY_UPI,182.74,REVERSED,CUST754874,Amazon Pay - Bill Payments via EatSure
AP00000707,2026-02-09T22:40:47Z,Mobile Recharge,Tata Power,EMI,1400.44,FAILED,CUST846586,Amazon Pay - Mobile Recharge via Tata Power
AP00000708,2026-05-08T19:37:13Z,DTH Recharge,Zomato,AMAZON_PAY_UPI,4900.64,FAILED,CUST471132,Amazon Pay - DTH Recharge via Zomato
AP00000709,2026-01-02T07:58:03Z,Insurance Premium Payments,Indigo,CARD_TOKEN,5204.34,SUCCESS,CUST664432,Amazon Pay - Insurance Premium Payments via Indigo
AP00000710,2026-05-24T22:47:28Z,Credit Card Bill Payments,Zomato,AMAZON_PAY_WALLET,2984.55,SUCCESS,CUST463149,Amazon Pay - Credit Card Bill Payments via Zomato
AP00000711,2026-02-26T19:46:39Z,EMI Auto-Debit,Uber,EMI,1990.0,PENDING,CUST252320,Amazon Pay - EMI Auto-Debit via Uber
AP00000712,2026-04-26T01:45:45Z,Rewards & Cashback,Vodafone,AMAZON_PAY_WALLET,745.72,PENDING,CUST480378,Amazon Pay - Rewards & Cashback via Vodafone
AP00000713,2026-03-25T03:47:39Z,Coupons & Promo Codes,Practo,CARD_TOKEN,3608.14,REFUNDED,CUST632837,Amazon Pay - Coupons & Promo Codes via Practo
AP00000714,2026-02-24T01:53:58Z,Gift Cards,Indigo,CARD_TOKEN,4850.78,REVERSED,CUST779954,Amazon Pay - Gift Cards via Indigo
AP00000715,2026-01-06T07:16:22Z,Merchant Settlements,Indigo,AMAZON_PAY_WALLET,8431.64,FAILED,CUST267194,Amazon Pay - Merchant Settlements via Indigo
AP00000716,2026-03-16T02:39:11Z,Refund Processing,Indigo,AMAZON_PAY_UPI,731.92,PENDING,CUST135177,Amazon Pay - Refund Processing via Indigo
AP00000717,2026-05-15T05:41:27Z,Transaction History,MakeMyTrip,NETBANKING,5815.54,SUCCESS,CUST641020,Amazon Pay - Transaction History via MakeMyTrip
AP00000718,2026-01-05T11:28:38Z,KYC Verification,MakeMyTrip,EMI,7404.05,FAILED,CUST448533,Amazon Pay - KYC Verification via MakeMyTrip
AP00000719,2026-02-15T20:58:35Z,Fraud Detection,Zomato,AMAZON_PAY_UPI,3086.48,FAILED,CUST328707,Amazon Pay - Fraud Detection via Zomato
AP00000720,2026-02-12T09:15:53Z,PIN & Biometric Authentication,Bookmyshow,CARD_TOKEN,4408.48,SUCCESS,CUST972957,Amazon Pay - PIN & Biometric Authentication via Bookmyshow
AP00000721,2026-01-20T20:12:27Z,Strong Customer Authentication,Practo,AMAZON_PAY_UPI,8204.04,REVERSED,CUST281672,Amazon Pay - Strong Customer Authentication via Practo
AP00000722,2026-04-21T20:46:09Z,Multi-Currency Support,RedBus,AMAZON_PAY_WALLET,7459.43,SUCCESS,CUST975776,Amazon Pay - Multi-Currency Support via RedBus
AP00000723,2026-04-19T05:22:49Z,Cross-Border Payments,Zomato,CARD_TOKEN,9689.35,REFUNDED,CUST530942,Amazon Pay - Cross-Border Payments via Zomato
AP00000724,2026-05-10T00:53:29Z,QR Code Payments,Domino's,AMAZON_PAY_WALLET,3932.64,FAILED,CUST179429,Amazon Pay - QR Code Payments via Domino's
AP00000725,2026-02-02T20:21:41Z,NFC Tap-to-Pay,RedBus,NETBANKING,1211.13,SUCCESS,CUST127535,Amazon Pay - NFC Tap-to-Pay via RedBus
AP00000726,2026-05-27T09:01:17Z,Voice Payments,Domino's,CARD_TOKEN,2872.54,REVERSED,CUST190626,Amazon Pay - Voice Payments via Domino's
AP00000727,2026-04-20T12:59:51Z,Smart Connect Express Checkout,Tata 1mg,AMAZON_PAY_UPI,5179.95,PENDING,CUST302037,Amazon Pay - Smart Connect Express Checkout via Tata 1mg
AP00000728,2026-03-08T14:18:58Z,Saved Payment Instruments,Cleartrip,EMI,6033.07,REFUNDED,CUST388153,Amazon Pay - Saved Payment Instruments via Cleartrip
AP00000729,2026-05-01T21:00:06Z,Shipping Address Book,Swiggy,NETBANKING,1945.83,PENDING,CUST638151,Amazon Pay - Shipping Address Book via Swiggy
AP00000730,2026-03-18T04:34:44Z,Order Tracking Integration,ACT Fibernet,EMI,1297.35,FAILED,CUST815941,Amazon Pay - Order Tracking Integration via ACT Fibernet
AP00000731,2026-05-22T14:41:32Z,Loyalty Program Integration,Indigo,EMI,1133.19,REVERSED,CUST738692,Amazon Pay - Loyalty Program Integration via Indigo
AP00000732,2026-01-19T00:03:53Z,Charity Donations,Indigo,NETBANKING,4977.49,REFUNDED,CUST958247,Amazon Pay - Charity Donations via Indigo
AP00000733,2026-02-19T01:28:44Z,Tax Invoice Download,Tata Power,CARD_TOKEN,2309.48,SUCCESS,CUST696306,Amazon Pay - Tax Invoice Download via Tata Power
AP00000734,2026-04-25T14:26:40Z,Customer Support Chat,Indigo,CARD_TOKEN,1244.42,FAILED,CUST653206,Amazon Pay - Customer Support Chat via Indigo
AP00000735,2026-01-26T12:31:40Z,Dispute Resolution,BigBasket,AMAZON_PAY_WALLET,8771.34,REVERSED,CUST185438,Amazon Pay - Dispute Resolution via BigBasket
AP00000736,2026-02-02T05:31:11Z,Subscription AutoPay,Bookmyshow,EMI,8970.36,REFUNDED,CUST639954,Amazon Pay - Subscription AutoPay via Bookmyshow
AP00000737,2026-04-18T19:46:01Z,Split Bills,Jio,CARD_TOKEN,4319.41,REVERSED,CUST879251,Amazon Pay - Split Bills via Jio
AP00000738,2026-05-06T06:20:07Z,Invoice / Request Money,Domino's,CARD_TOKEN,1865.06,FAILED,CUST977905,Amazon Pay - Invoice / Request Money via Domino's
AP00000739,2026-05-02T23:16:15Z,Merchant Onboarding,Vodafone,EMI,2415.45,REVERSED,CUST156492,Amazon Pay - Merchant Onboarding via Vodafone
AP00000740,2026-01-13T08:27:12Z,Risk-Based Step-Up,Vodafone,AMAZON_PAY_WALLET,476.53,FAILED,CUST812353,Amazon Pay - Risk-Based Step-Up via Vodafone
AP00000741,2026-05-07T12:23:28Z,Device Binding,Zomato,NETBANKING,7825.21,PENDING,CUST185346,Amazon Pay - Device Binding via Zomato
AP00000742,2026-05-28T16:07:01Z,Velocity Controls,Vodafone,EMI,2863.18,REVERSED,CUST217488,Amazon Pay - Velocity Controls via Vodafone
AP00000743,2026-03-27T20:59:26Z,Refund SLA Tracking,BWSSB,AMAZON_PAY_WALLET,9319.05,REFUNDED,CUST841513,Amazon Pay - Refund SLA Tracking via BWSSB
AP00000744,2026-02-20T09:53:29Z,Reconciliation Reports,Tata Power,AMAZON_PAY_UPI,97.0,PENDING,CUST730837,Amazon Pay - Reconciliation Reports via Tata Power
AP00000745,2026-03-19T11:52:09Z,Webhooks & Events,Vodafone,EMI,4487.28,FAILED,CUST597315,Amazon Pay - Webhooks & Events via Vodafone
AP00000746,2026-03-12T01:04:13Z,API Rate Limits,MakeMyTrip,AMAZON_PAY_WALLET,1167.42,REVERSED,CUST107533,Amazon Pay - API Rate Limits via MakeMyTrip
AP00000747,2026-02-14T22:57:50Z,Sandbox Environment,MakeMyTrip,EMI,9593.32,FAILED,CUST765665,Amazon Pay - Sandbox Environment via MakeMyTrip
AP00000748,2026-04-18T15:26:24Z,Compliance Reporting,Vodafone,CARD_TOKEN,3911.16,SUCCESS,CUST247605,Amazon Pay - Compliance Reporting via Vodafone
AP00000749,2026-02-06T17:03:34Z,PCI-DSS Tokenization,Tata 1mg,NETBANKING,4071.67,REVERSED,CUST935190,Amazon Pay - PCI-DSS Tokenization via Tata 1mg
AP00000750,2026-04-15T19:41:00Z,One-Click Checkout,Uber,EMI,5301.79,REVERSED,CUST278310,Amazon Pay - One-Click Checkout via Uber
AP00000751,2026-03-01T21:19:10Z,Buy Now Pay Later,EatSure,EMI,7981.9,REFUNDED,CUST976335,Amazon Pay - Buy Now Pay Later via EatSure
AP00000752,2026-01-18T01:12:44Z,UPI Payments,BWSSB,AMAZON_PAY_WALLET,268.16,PENDING,CUST290015,Amazon Pay - UPI Payments via BWSSB
AP00000753,2026-02-20T08:01:44Z,Recurring Payments,Zomato,EMI,7881.04,REVERSED,CUST987297,Amazon Pay - Recurring Payments via Zomato
AP00000754,2026-04-22T00:48:14Z,Amazon Pay Wallet,Tata 1mg,AMAZON_PAY_WALLET,4807.76,REFUNDED,CUST990182,Amazon Pay - Amazon Pay Wallet via Tata 1mg
AP00000755,2026-01-28T22:17:06Z,Send Money to Contacts,Zomato,AMAZON_PAY_WALLET,3398.23,PENDING,CUST416696,Amazon Pay - Send Money to Contacts via Zomato
AP00000756,2026-03-25T03:31:46Z,Bill Payments,Vodafone,NETBANKING,2234.58,SUCCESS,CUST558890,Amazon Pay - Bill Payments via Vodafone
AP00000757,2026-03-10T15:33:09Z,Mobile Recharge,Practo,AMAZON_PAY_WALLET,3570.35,FAILED,CUST556909,Amazon Pay - Mobile Recharge via Practo
AP00000758,2026-01-20T19:42:55Z,DTH Recharge,Domino's,CARD_TOKEN,8599.64,REVERSED,CUST649092,Amazon Pay - DTH Recharge via Domino's
AP00000759,2026-04-15T13:45:22Z,Insurance Premium Payments,BWSSB,NETBANKING,4360.71,REVERSED,CUST770344,Amazon Pay - Insurance Premium Payments via BWSSB
AP00000760,2026-05-12T07:09:31Z,Credit Card Bill Payments,Domino's,NETBANKING,5509.36,PENDING,CUST853406,Amazon Pay - Credit Card Bill Payments via Domino's
AP00000761,2026-02-06T03:15:54Z,EMI Auto-Debit,ACT Fibernet,CARD_TOKEN,9481.97,REVERSED,CUST904554,Amazon Pay - EMI Auto-Debit via ACT Fibernet
AP00000762,2026-03-28T23:48:58Z,Rewards & Cashback,Swiggy,CARD_TOKEN,653.32,FAILED,CUST722339,Amazon Pay - Rewards & Cashback via Swiggy
AP00000763,2026-05-06T06:10:57Z,Coupons & Promo Codes,MakeMyTrip,AMAZON_PAY_WALLET,6971.72,FAILED,CUST712967,Amazon Pay - Coupons & Promo Codes via MakeMyTrip
AP00000764,2026-01-23T07:02:44Z,Gift Cards,Bescom,NETBANKING,9490.7,SUCCESS,CUST813472,Amazon Pay - Gift Cards via Bescom
AP00000765,2026-05-13T10:36:01Z,Merchant Settlements,Cleartrip,NETBANKING,271.81,PENDING,CUST566441,Amazon Pay - Merchant Settlements via Cleartrip
AP00000766,2026-02-27T08:29:58Z,Refund Processing,BWSSB,EMI,6262.55,REVERSED,CUST851442,Amazon Pay - Refund Processing via BWSSB
AP00000767,2026-02-16T16:51:59Z,Transaction History,Jio,CARD_TOKEN,7788.3,PENDING,CUST837932,Amazon Pay - Transaction History via Jio
AP00000768,2026-03-24T14:27:32Z,KYC Verification,BWSSB,NETBANKING,8277.95,REFUNDED,CUST139716,Amazon Pay - KYC Verification via BWSSB
AP00000769,2026-04-15T14:44:50Z,Fraud Detection,Indigo,AMAZON_PAY_UPI,649.06,REVERSED,CUST396559,Amazon Pay - Fraud Detection via Indigo
AP00000770,2026-03-08T13:05:58Z,PIN & Biometric Authentication,ACT Fibernet,AMAZON_PAY_WALLET,7338.92,PENDING,CUST185920,Amazon Pay - PIN & Biometric Authentication via ACT Fibernet
AP00000771,2026-03-07T06:10:19Z,Strong Customer Authentication,Tata 1mg,AMAZON_PAY_WALLET,3414.48,SUCCESS,CUST530702,Amazon Pay - Strong Customer Authentication via Tata 1mg
AP00000772,2026-02-14T04:46:11Z,Multi-Currency Support,Swiggy,AMAZON_PAY_WALLET,9391.48,PENDING,CUST775810,Amazon Pay - Multi-Currency Support via Swiggy
AP00000773,2026-04-27T18:35:37Z,Cross-Border Payments,Jio,AMAZON_PAY_UPI,8260.45,REVERSED,CUST168283,Amazon Pay - Cross-Border Payments via Jio
AP00000774,2026-04-26T23:32:09Z,QR Code Payments,Tata Power,NETBANKING,8515.82,SUCCESS,CUST656475,Amazon Pay - QR Code Payments via Tata Power
AP00000775,2026-04-26T18:27:11Z,NFC Tap-to-Pay,Uber,AMAZON_PAY_UPI,4785.73,FAILED,CUST683165,Amazon Pay - NFC Tap-to-Pay via Uber
AP00000776,2026-02-13T15:07:35Z,Voice Payments,Uber,NETBANKING,9765.06,FAILED,CUST957616,Amazon Pay - Voice Payments via Uber
AP00000777,2026-03-28T22:54:34Z,Smart Connect Express Checkout,MakeMyTrip,NETBANKING,8204.82,PENDING,CUST500888,Amazon Pay - Smart Connect Express Checkout via MakeMyTrip
AP00000778,2026-02-25T05:28:31Z,Saved Payment Instruments,Jio,AMAZON_PAY_UPI,7518.58,SUCCESS,CUST688963,Amazon Pay - Saved Payment Instruments via Jio
AP00000779,2026-02-21T14:28:16Z,Shipping Address Book,BigBasket,AMAZON_PAY_WALLET,6731.77,PENDING,CUST567574,Amazon Pay - Shipping Address Book via BigBasket
AP00000780,2026-01-05T13:58:46Z,Order Tracking Integration,Airtel,CARD_TOKEN,3364.32,SUCCESS,CUST121186,Amazon Pay - Order Tracking Integration via Airtel
AP00000781,2026-03-09T11:25:35Z,Loyalty Program Integration,Swiggy,AMAZON_PAY_WALLET,656.41,PENDING,CUST726028,Amazon Pay - Loyalty Program Integration via Swiggy
AP00000782,2026-01-12T01:08:26Z,Charity Donations,EatSure,AMAZON_PAY_UPI,9803.07,FAILED,CUST948401,Amazon Pay - Charity Donations via EatSure
AP00000783,2026-01-02T07:32:06Z,Tax Invoice Download,ACT Fibernet,AMAZON_PAY_UPI,1174.57,FAILED,CUST692487,Amazon Pay - Tax Invoice Download via ACT Fibernet
AP00000784,2026-01-19T21:39:22Z,Customer Support Chat,RedBus,EMI,5553.84,SUCCESS,CUST808718,Amazon Pay - Customer Support Chat via RedBus
AP00000785,2026-05-17T04:05:31Z,Dispute Resolution,Domino's,CARD_TOKEN,2121.75,PENDING,CUST676334,Amazon Pay - Dispute Resolution via Domino's
AP00000786,2026-02-20T22:05:12Z,Subscription AutoPay,Swiggy,CARD_TOKEN,4470.91,FAILED,CUST288074,Amazon Pay - Subscription AutoPay via Swiggy
AP00000787,2026-04-08T23:32:48Z,Split Bills,Tata Power,NETBANKING,5942.06,FAILED,CUST728233,Amazon Pay - Split Bills via Tata Power
AP00000788,2026-02-25T00:28:41Z,Invoice / Request Money,EatSure,NETBANKING,4492.31,REVERSED,CUST315293,Amazon Pay - Invoice / Request Money via EatSure
AP00000789,2026-04-20T16:07:09Z,Merchant Onboarding,Airtel,CARD_TOKEN,1515.15,PENDING,CUST646894,Amazon Pay - Merchant Onboarding via Airtel
AP00000790,2026-02-02T18:08:08Z,Risk-Based Step-Up,Airtel,NETBANKING,6352.93,SUCCESS,CUST873277,Amazon Pay - Risk-Based Step-Up via Airtel
AP00000791,2026-03-28T08:51:51Z,Device Binding,EatSure,CARD_TOKEN,9442.98,REFUNDED,CUST774463,Amazon Pay - Device Binding via EatSure
AP00000792,2026-05-27T12:46:23Z,Velocity Controls,Practo,CARD_TOKEN,1470.3,FAILED,CUST217106,Amazon Pay - Velocity Controls via Practo
AP00000793,2026-04-15T07:50:16Z,Refund SLA Tracking,BigBasket,CARD_TOKEN,1916.31,FAILED,CUST104917,Amazon Pay - Refund SLA Tracking via BigBasket
AP00000794,2026-05-15T00:30:07Z,Reconciliation Reports,Tata 1mg,NETBANKING,6457.23,PENDING,CUST789888,Amazon Pay - Reconciliation Reports via Tata 1mg
AP00000795,2026-02-06T23:07:27Z,Webhooks & Events,Bookmyshow,AMAZON_PAY_WALLET,4898.38,FAILED,CUST761715,Amazon Pay - Webhooks & Events via Bookmyshow
AP00000796,2026-02-02T14:57:34Z,API Rate Limits,Zomato,CARD_TOKEN,8742.8,PENDING,CUST132080,Amazon Pay - API Rate Limits via Zomato
AP00000797,2026-05-13T16:04:15Z,Sandbox Environment,Tata Power,AMAZON_PAY_UPI,7996.55,SUCCESS,CUST307636,Amazon Pay - Sandbox Environment via Tata Power
AP00000798,2026-05-01T19:55:56Z,Compliance Reporting,Vodafone,AMAZON_PAY_WALLET,8749.17,FAILED,CUST198079,Amazon Pay - Compliance Reporting via Vodafone
AP00000799,2026-02-04T10:18:35Z,PCI-DSS Tokenization,BWSSB,CARD_TOKEN,1049.75,FAILED,CUST887345,Amazon Pay - PCI-DSS Tokenization via BWSSB
AP00000800,2026-02-06T04:03:43Z,One-Click Checkout,Vodafone,EMI,8321.61,FAILED,CUST231133,Amazon Pay - One-Click Checkout via Vodafone
AP00000801,2026-05-14T07:26:31Z,Buy Now Pay Later,Indigo,AMAZON_PAY_UPI,8845.06,REFUNDED,CUST140991,Amazon Pay - Buy Now Pay Later via Indigo
AP00000802,2026-05-12T18:56:05Z,UPI Payments,Tata Power,AMAZON_PAY_UPI,7348.5,REVERSED,CUST235550,Amazon Pay - UPI Payments via Tata Power
AP00000803,2026-01-11T20:40:59Z,Recurring Payments,Tata 1mg,CARD_TOKEN,488.16,REVERSED,CUST617998,Amazon Pay - Recurring Payments via Tata 1mg
AP00000804,2026-04-11T00:40:02Z,Amazon Pay Wallet,Jio,AMAZON_PAY_UPI,6011.39,PENDING,CUST338233,Amazon Pay - Amazon Pay Wallet via Jio
AP00000805,2026-02-22T19:52:15Z,Send Money to Contacts,Indigo,AMAZON_PAY_UPI,8304.29,REVERSED,CUST252907,Amazon Pay - Send Money to Contacts via Indigo
AP00000806,2026-05-13T22:34:27Z,Bill Payments,Zomato,CARD_TOKEN,4411.02,PENDING,CUST605446,Amazon Pay - Bill Payments via Zomato
AP00000807,2026-03-05T08:04:02Z,Mobile Recharge,BigBasket,EMI,8235.89,SUCCESS,CUST967499,Amazon Pay - Mobile Recharge via BigBasket
AP00000808,2026-03-03T23:06:02Z,DTH Recharge,Tata 1mg,CARD_TOKEN,4870.76,PENDING,CUST370416,Amazon Pay - DTH Recharge via Tata 1mg
AP00000809,2026-05-16T19:58:25Z,Insurance Premium Payments,Bookmyshow,NETBANKING,1051.89,REVERSED,CUST488949,Amazon Pay - Insurance Premium Payments via Bookmyshow
AP00000810,2026-03-24T20:36:55Z,Credit Card Bill Payments,Uber,AMAZON_PAY_WALLET,7640.43,FAILED,CUST201265,Amazon Pay - Credit Card Bill Payments via Uber
AP00000811,2026-03-01T13:04:58Z,EMI Auto-Debit,Tata Power,AMAZON_PAY_UPI,8945.16,PENDING,CUST692694,Amazon Pay - EMI Auto-Debit via Tata Power
AP00000812,2026-03-04T11:55:36Z,Rewards & Cashback,Indigo,AMAZON_PAY_WALLET,1129.97,REVERSED,CUST250508,Amazon Pay - Rewards & Cashback via Indigo
AP00000813,2026-03-26T01:22:17Z,Coupons & Promo Codes,EatSure,NETBANKING,1465.04,REVERSED,CUST462587,Amazon Pay - Coupons & Promo Codes via EatSure
AP00000814,2026-03-22T18:42:34Z,Gift Cards,Domino's,AMAZON_PAY_UPI,4824.59,PENDING,CUST838640,Amazon Pay - Gift Cards via Domino's
AP00000815,2026-04-14T22:48:52Z,Merchant Settlements,ACT Fibernet,EMI,8719.5,FAILED,CUST217794,Amazon Pay - Merchant Settlements via ACT Fibernet
AP00000816,2026-04-14T00:16:41Z,Refund Processing,Vodafone,AMAZON_PAY_WALLET,8388.63,REVERSED,CUST124288,Amazon Pay - Refund Processing via Vodafone
AP00000817,2026-05-27T14:37:21Z,Transaction History,ACT Fibernet,CARD_TOKEN,8554.14,PENDING,CUST521750,Amazon Pay - Transaction History via ACT Fibernet
AP00000818,2026-03-27T17:07:33Z,KYC Verification,Jio,AMAZON_PAY_WALLET,9540.04,REVERSED,CUST258621,Amazon Pay - KYC Verification via Jio
AP00000819,2026-05-04T02:04:26Z,Fraud Detection,Swiggy,AMAZON_PAY_UPI,9808.76,REVERSED,CUST204032,Amazon Pay - Fraud Detection via Swiggy
AP00000820,2026-02-25T02:15:09Z,PIN & Biometric Authentication,MakeMyTrip,AMAZON_PAY_UPI,2843.88,REVERSED,CUST979894,Amazon Pay - PIN & Biometric Authentication via MakeMyTrip
AP00000821,2026-01-01T13:34:39Z,Strong Customer Authentication,Swiggy,CARD_TOKEN,2089.94,SUCCESS,CUST600783,Amazon Pay - Strong Customer Authentication via Swiggy
