TxnID,CustomerID,Amount,Currency,Status,Region,Method,CreatedAt
TXN-0001371,CUST-16774,2003.05,CAD,Authorized,IN,GiftCard,2024-01-02T03:48:03Z
TXN-0001372,CUST-78974,3183.58,USD,Refunded,CA,MasterCard,2024-01-02T03:49:16Z
TXN-0001373,CUST-83079,3959.94,BRL,Captured,BR,MasterCard,2024-01-02T03:50:29Z
TXN-0001374,CUST-29096,1081.06,GBP,Authorized,JP,Visa,2024-01-02T03:51:42Z
TXN-0001375,CUST-2283,388.31,GBP,Refunded,UK,Wallet,2024-01-02T03:52:55Z
TXN-0001376,CUST-15595,470.93,CAD,Captured,US,Amex,2024-01-02T03:54:08Z
TXN-0001377,CUST-80511,979.05,AUD,Voided,US,MasterCard,2024-01-02T03:55:21Z
TXN-0001378,CUST-14224,1114.55,USD,Authorized,EU,GiftCard,2024-01-02T03:56:34Z
TXN-0001379,CUST-33882,3661.32,AUD,Voided,AU,BankTransfer,2024-01-02T03:57:47Z
TXN-0001380,CUST-63447,4819.17,JPY,Authorized,BR,Visa,2024-01-02T03:59:00Z
TXN-0001381,CUST-49302,3392.25,BRL,Voided,AU,UPI,2024-01-02T04:00:13Z
TXN-0001382,CUST-24746,263.93,CAD,Voided,BR,Visa,2024-01-02T04:01:26Z
TXN-0001383,CUST-94449,753.61,INR,Refunded,BR,SEPA,2024-01-02T04:02:39Z
TXN-0001384,CUST-83543,465.27,EUR,Refunded,JP,Visa,2024-01-02T04:03:52Z
TXN-0001385,CUST-70800,4334.84,AUD,Declined,IN,BankTransfer,2024-01-02T04:05:05Z
TXN-0001386,CUST-44184,1269.68,INR,Refunded,IN,GiftCard,2024-01-02T04:06:18Z
TXN-0001387,CUST-10332,2933.78,USD,Authorized,UK,BankTransfer,2024-01-02T04:07:31Z
TXN-0001388,CUST-81877,2208.25,INR,Captured,AU,BankTransfer,2024-01-02T04:08:44Z
TXN-0001389,CUST-31094,3934.54,BRL,Voided,EU,MasterCard,2024-01-02T04:09:57Z
TXN-0001390,CUST-29456,2581.55,USD,Refunded,BR,SEPA,2024-01-02T04:11:10Z
TXN-0001391,CUST-73667,3507.59,AUD,Declined,US,BankTransfer,2024-01-02T04:12:23Z
TXN-0001392,CUST-37871,160.25,USD,Declined,AU,Visa,2024-01-02T04:13:36Z
TXN-0001393,CUST-43166,1769.70,JPY,Authorized,US,SEPA,2024-01-02T04:14:49Z
TXN-0001394,CUST-47870,4635.75,GBP,Authorized,AU,Visa,2024-01-02T04:16:02Z
TXN-0001395,CUST-49950,3504.24,EUR,Voided,US,Visa,2024-01-02T04:17:15Z
TXN-0001396,CUST-51200,2259.57,USD,Voided,JP,Visa,2024-01-02T04:18:28Z
TXN-0001397,CUST-46194,623.95,EUR,Voided,JP,Wallet,2024-01-02T04:19:41Z
TXN-0001398,CUST-93620,4199.48,EUR,Refunded,BR,UPI,2024-01-02T04:20:54Z
TXN-0001399,CUST-45750,3372.53,GBP,Voided,CA,Visa,2024-01-02T04:22:07Z
TXN-0001400,CUST-16545,319.91,BRL,Authorized,CA,Amex,2024-01-02T04:23:20Z
TXN-0001401,CUST-99712,1661.05,GBP,Declined,US,Wallet,2024-01-02T04:24:33Z
TXN-0001402,CUST-19669,3840.89,EUR,Voided,AU,BankTransfer,2024-01-02T04:25:46Z
TXN-0001403,CUST-65489,4941.28,CAD,Captured,JP,SEPA,2024-01-02T04:26:59Z
TXN-0001404,CUST-71838,1633.64,INR,Captured,BR,GiftCard,2024-01-02T04:28:12Z
TXN-0001405,CUST-56100,1537.02,JPY,Captured,JP,GiftCard,2024-01-02T04:29:25Z
TXN-0001406,CUST-64436,1818.25,AUD,Authorized,UK,SEPA,2024-01-02T04:30:38Z
TXN-0001407,CUST-8783,1337.11,INR,Authorized,EU,MasterCard,2024-01-02T04:31:51Z
TXN-0001408,CUST-64731,746.50,CAD,Authorized,AU,SEPA,2024-01-02T04:33:04Z
TXN-0001409,CUST-88127,1041.57,GBP,Authorized,BR,Amex,2024-01-02T04:34:17Z
TXN-0001410,CUST-87904,1550.76,EUR,Voided,BR,SEPA,2024-01-02T04:35:30Z
TXN-0001411,CUST-17848,1921.35,USD,Refunded,AU,Visa,2024-01-02T04:36:43Z
TXN-0001412,CUST-34628,4978.73,EUR,Refunded,JP,SEPA,2024-01-02T04:37:56Z
TXN-0001413,CUST-32743,1416.30,EUR,Captured,UK,GiftCard,2024-01-02T04:39:09Z
TXN-0001414,CUST-72111,4170.61,JPY,Refunded,US,UPI,2024-01-02T04:40:22Z
TXN-0001415,CUST-49415,1809.23,EUR,Voided,UK,SEPA,2024-01-02T04:41:35Z
TXN-0001416,CUST-58071,2727.39,BRL,Authorized,US,BankTransfer,2024-01-02T04:42:48Z
TXN-0001417,CUST-10493,3432.40,USD,Declined,UK,Wallet,2024-01-02T04:44:01Z
TXN-0001418,CUST-88850,306.77,USD,Voided,CA,GiftCard,2024-01-02T04:45:14Z
TXN-0001419,CUST-80138,2573.24,EUR,Authorized,CA,GiftCard,2024-01-02T04:46:27Z
TXN-0001420,CUST-10770,2702.88,EUR,Declined,IN,BankTransfer,2024-01-02T04:47:40Z
TXN-0001421,CUST-37201,4274.25,USD,Voided,IN,MasterCard,2024-01-02T04:48:53Z
TXN-0001422,CUST-90338,4755.40,JPY,Declined,AU,GiftCard,2024-01-02T04:50:06Z
TXN-0001423,CUST-80757,1849.85,CAD,Voided,CA,Wallet,2024-01-02T04:51:19Z
TXN-0001424,CUST-2141,3934.72,EUR,Declined,EU,Wallet,2024-01-02T04:52:32Z
TXN-0001425,CUST-95393,1820.66,BRL,Authorized,IN,Wallet,2024-01-02T04:53:45Z
TXN-0001426,CUST-9065,1593.75,GBP,Captured,CA,Amex,2024-01-02T04:54:58Z
TXN-0001427,CUST-47367,3584.05,BRL,Voided,JP,BankTransfer,2024-01-02T04:56:11Z
TXN-0001428,CUST-10047,1628.48,JPY,Refunded,BR,Visa,2024-01-02T04:57:24Z
TXN-0001429,CUST-7890,310.18,CAD,Authorized,JP,BankTransfer,2024-01-02T04:58:37Z
TXN-0001430,CUST-51889,1828.12,EUR,Voided,IN,SEPA,2024-01-02T04:59:50Z
TXN-0001431,CUST-72707,2301.90,INR,Voided,BR,Amex,2024-01-02T05:01:03Z
TXN-0001432,CUST-27980,733.25,EUR,Declined,AU,Visa,2024-01-02T05:02:16Z
TXN-0001433,CUST-8743,2040.66,GBP,Authorized,JP,GiftCard,2024-01-02T05:03:29Z
TXN-0001434,CUST-66859,2108.80,BRL,Declined,AU,BankTransfer,2024-01-02T05:04:42Z
TXN-0001435,CUST-53740,4008.01,INR,Authorized,IN,Amex,2024-01-02T05:05:55Z
TXN-0001436,CUST-72901,4614.89,JPY,Refunded,US,BankTransfer,2024-01-02T05:07:08Z
TXN-0001437,CUST-89684,4136.34,GBP,Refunded,AU,Wallet,2024-01-02T05:08:21Z
TXN-0001438,CUST-42609,2683.68,EUR,Refunded,BR,UPI,2024-01-02T05:09:34Z
TXN-0001439,CUST-84314,3541.24,INR,Captured,BR,BankTransfer,2024-01-02T05:10:47Z
TXN-0001440,CUST-95176,3080.59,AUD,Declined,EU,GiftCard,2024-01-02T05:12:00Z
TXN-0001441,CUST-15710,2409.73,CAD,Captured,JP,BankTransfer,2024-01-02T05:13:13Z
TXN-0001442,CUST-31647,4540.44,JPY,Captured,JP,SEPA,2024-01-02T05:14:26Z
TXN-0001443,CUST-19926,3503.81,INR,Authorized,EU,SEPA,2024-01-02T05:15:39Z
TXN-0001444,CUST-57186,4333.25,BRL,Authorized,CA,SEPA,2024-01-02T05:16:52Z
TXN-0001445,CUST-49949,586.63,EUR,Authorized,AU,MasterCard,2024-01-02T05:18:05Z
TXN-0001446,CUST-49905,1556.38,INR,Authorized,IN,Amex,2024-01-02T05:19:18Z
TXN-0001447,CUST-9456,3435.75,JPY,Refunded,BR,Amex,2024-01-02T05:20:31Z
TXN-0001448,CUST-57755,124.64,GBP,Captured,CA,GiftCard,2024-01-02T05:21:44Z
TXN-0001449,CUST-81713,1346.42,CAD,Declined,JP,UPI,2024-01-02T05:22:57Z
TXN-0001450,CUST-77165,730.39,BRL,Refunded,IN,MasterCard,2024-01-02T05:24:10Z
TXN-0001451,CUST-37838,4352.09,INR,Voided,UK,Visa,2024-01-02T05:25:23Z
TXN-0001452,CUST-10741,1046.61,GBP,Voided,CA,Visa,2024-01-02T05:26:36Z
TXN-0001453,CUST-11487,781.74,JPY,Declined,JP,GiftCard,2024-01-02T05:27:49Z
TXN-0001454,CUST-26417,4012.84,JPY,Captured,JP,Visa,2024-01-02T05:29:02Z
TXN-0001455,CUST-67966,412.58,BRL,Refunded,EU,SEPA,2024-01-02T05:30:15Z
TXN-0001456,CUST-42949,4702.68,AUD,Voided,US,UPI,2024-01-02T05:31:28Z
TXN-0001457,CUST-91708,2527.92,USD,Declined,CA,Visa,2024-01-02T05:32:41Z
TXN-0001458,CUST-38276,4699.64,AUD,Voided,US,Wallet,2024-01-02T05:33:54Z
TXN-0001459,CUST-71804,167.98,GBP,Voided,US,UPI,2024-01-02T05:35:07Z
TXN-0001460,CUST-3862,4165.99,JPY,Voided,EU,UPI,2024-01-02T05:36:20Z
TXN-0001461,CUST-69436,884.37,AUD,Declined,US,Wallet,2024-01-02T05:37:33Z
TXN-0001462,CUST-63380,415.92,EUR,Declined,EU,SEPA,2024-01-02T05:38:46Z
TXN-0001463,CUST-29712,214.80,BRL,Captured,AU,SEPA,2024-01-02T05:39:59Z
TXN-0001464,CUST-81941,415.62,AUD,Voided,UK,SEPA,2024-01-02T05:41:12Z
TXN-0001465,CUST-90516,220.58,CAD,Voided,IN,GiftCard,2024-01-02T05:42:25Z
TXN-0001466,CUST-65682,4539.61,EUR,Captured,CA,Visa,2024-01-02T05:43:38Z
TXN-0001467,CUST-89982,2429.85,BRL,Declined,UK,UPI,2024-01-02T05:44:51Z
TXN-0001468,CUST-86796,4193.84,JPY,Authorized,US,Wallet,2024-01-02T05:46:04Z
TXN-0001469,CUST-61911,3026.98,GBP,Authorized,US,Wallet,2024-01-02T05:47:17Z
TXN-0001470,CUST-13107,671.78,AUD,Voided,US,BankTransfer,2024-01-02T05:48:30Z
TXN-0001471,CUST-97164,2538.77,AUD,Declined,JP,UPI,2024-01-02T05:49:43Z
TXN-0001472,CUST-25109,3450.64,EUR,Declined,EU,SEPA,2024-01-02T05:50:56Z
TXN-0001473,CUST-47326,1863.72,EUR,Voided,JP,BankTransfer,2024-01-02T05:52:09Z
TXN-0001474,CUST-99198,2335.64,JPY,Declined,JP,SEPA,2024-01-02T05:53:22Z
TXN-0001475,CUST-25472,1035.92,JPY,Declined,AU,GiftCard,2024-01-02T05:54:35Z
TXN-0001476,CUST-66243,1960.75,AUD,Declined,IN,SEPA,2024-01-02T05:55:48Z
TXN-0001477,CUST-58030,3531.55,CAD,Declined,US,Wallet,2024-01-02T05:57:01Z
TXN-0001478,CUST-46673,1441.76,INR,Captured,IN,MasterCard,2024-01-02T05:58:14Z
TXN-0001479,CUST-13033,1028.60,GBP,Authorized,JP,Visa,2024-01-02T05:59:27Z
TXN-0001480,CUST-88245,1359.53,CAD,Captured,UK,Wallet,2024-01-02T06:00:40Z
TXN-0001481,CUST-59269,2794.42,EUR,Authorized,US,MasterCard,2024-01-02T06:01:53Z
TXN-0001482,CUST-72897,2227.86,GBP,Voided,JP,UPI,2024-01-02T06:03:06Z
TXN-0001483,CUST-25315,427.81,GBP,Authorized,AU,Visa,2024-01-02T06:04:19Z
TXN-0001484,CUST-38073,4893.90,USD,Voided,UK,MasterCard,2024-01-02T06:05:32Z
TXN-0001485,CUST-82096,4035.56,INR,Declined,EU,Amex,2024-01-02T06:06:45Z
TXN-0001486,CUST-23071,2389.09,GBP,Authorized,CA,BankTransfer,2024-01-02T06:07:58Z
TXN-0001487,CUST-74431,189.09,GBP,Captured,EU,Visa,2024-01-02T06:09:11Z
TXN-0001488,CUST-92319,3810.43,GBP,Captured,UK,Visa,2024-01-02T06:10:24Z
TXN-0001489,CUST-92334,621.38,CAD,Refunded,EU,SEPA,2024-01-02T06:11:37Z
TXN-0001490,CUST-18022,1731.72,EUR,Declined,EU,Amex,2024-01-02T06:12:50Z
TXN-0001491,CUST-65816,4586.93,JPY,Voided,JP,Amex,2024-01-02T06:14:03Z
TXN-0001492,CUST-29438,1606.21,JPY,Captured,CA,Visa,2024-01-02T06:15:16Z
TXN-0001493,CUST-43527,341.09,CAD,Voided,CA,MasterCard,2024-01-02T06:16:29Z
TXN-0001494,CUST-48199,4236.09,CAD,Captured,AU,GiftCard,2024-01-02T06:17:42Z
TXN-0001495,CUST-19368,1126.11,USD,Captured,UK,MasterCard,2024-01-02T06:18:55Z
TXN-0001496,CUST-44117,34.28,BRL,Voided,EU,Amex,2024-01-02T06:20:08Z
TXN-0001497,CUST-35025,4552.88,INR,Declined,IN,Amex,2024-01-02T06:21:21Z
TXN-0001498,CUST-31356,2332.15,CAD,Authorized,UK,GiftCard,2024-01-02T06:22:34Z
TXN-0001499,CUST-73614,3766.52,EUR,Voided,BR,SEPA,2024-01-02T06:23:47Z
TXN-0001500,CUST-88911,3807.89,BRL,Authorized,JP,SEPA,2024-01-02T06:25:00Z
TXN-0001501,CUST-18129,1523.18,EUR,Declined,US,MasterCard,2024-01-02T06:26:13Z
TXN-0001502,CUST-34502,1243.04,JPY,Declined,AU,BankTransfer,2024-01-02T06:27:26Z
TXN-0001503,CUST-76136,839.09,AUD,Voided,BR,Wallet,2024-01-02T06:28:39Z
TXN-0001504,CUST-35218,2478.50,GBP,Refunded,UK,MasterCard,2024-01-02T06:29:52Z
TXN-0001505,CUST-67855,3191.76,GBP,Voided,US,SEPA,2024-01-02T06:31:05Z
TXN-0001506,CUST-39803,4848.64,JPY,Refunded,BR,Visa,2024-01-02T06:32:18Z
TXN-0001507,CUST-11160,1428.72,BRL,Captured,US,GiftCard,2024-01-02T06:33:31Z
TXN-0001508,CUST-79183,3990.32,GBP,Refunded,AU,BankTransfer,2024-01-02T06:34:44Z
TXN-0001509,CUST-70462,2252.88,CAD,Authorized,EU,MasterCard,2024-01-02T06:35:57Z
TXN-0001510,CUST-1624,3624.49,AUD,Authorized,EU,Wallet,2024-01-02T06:37:10Z
TXN-0001511,CUST-74319,4787.98,JPY,Refunded,EU,Visa,2024-01-02T06:38:23Z
TXN-0001512,CUST-12206,2905.24,CAD,Captured,JP,BankTransfer,2024-01-02T06:39:36Z
TXN-0001513,CUST-97978,2193.78,GBP,Captured,EU,Wallet,2024-01-02T06:40:49Z
TXN-0001514,CUST-63263,402.17,USD,Authorized,BR,Amex,2024-01-02T06:42:02Z
TXN-0001515,CUST-35885,4444.71,GBP,Refunded,CA,Visa,2024-01-02T06:43:15Z
TXN-0001516,CUST-81886,2680.65,INR,Refunded,UK,UPI,2024-01-02T06:44:28Z
TXN-0001517,CUST-42373,4859.94,EUR,Captured,EU,GiftCard,2024-01-02T06:45:41Z
TXN-0001518,CUST-79392,1846.60,CAD,Authorized,EU,SEPA,2024-01-02T06:46:54Z
TXN-0001519,CUST-36229,2863.44,AUD,Refunded,BR,Amex,2024-01-02T06:48:07Z
TXN-0001520,CUST-71504,4058.96,BRL,Refunded,UK,GiftCard,2024-01-02T06:49:20Z
TXN-0001521,CUST-25174,3183.22,USD,Captured,JP,BankTransfer,2024-01-02T06:50:33Z
TXN-0001522,CUST-3154,4521.13,CAD,Refunded,UK,SEPA,2024-01-02T06:51:46Z
TXN-0001523,CUST-9718,4220.04,JPY,Voided,US,GiftCard,2024-01-02T06:52:59Z
TXN-0001524,CUST-62986,2822.67,GBP,Authorized,CA,MasterCard,2024-01-02T06:54:12Z
TXN-0001525,CUST-18992,612.94,EUR,Voided,US,SEPA,2024-01-02T06:55:25Z
TXN-0001526,CUST-32031,3255.33,INR,Authorized,AU,MasterCard,2024-01-02T06:56:38Z
TXN-0001527,CUST-62827,234.69,CAD,Captured,JP,Visa,2024-01-02T06:57:51Z
TXN-0001528,CUST-77676,473.94,GBP,Refunded,BR,Wallet,2024-01-02T06:59:04Z
TXN-0001529,CUST-53405,2383.91,JPY,Declined,JP,Visa,2024-01-02T07:00:17Z
TXN-0001530,CUST-45037,4430.71,JPY,Voided,BR,GiftCard,2024-01-02T07:01:30Z
TXN-0001531,CUST-37401,1086.02,JPY,Declined,US,UPI,2024-01-02T07:02:43Z
TXN-0001532,CUST-69264,3320.05,GBP,Captured,US,SEPA,2024-01-02T07:03:56Z
TXN-0001533,CUST-67768,4782.52,BRL,Authorized,US,Visa,2024-01-02T07:05:09Z
TXN-0001534,CUST-90133,2144.65,INR,Declined,CA,GiftCard,2024-01-02T07:06:22Z
TXN-0001535,CUST-47419,1077.08,INR,Declined,IN,GiftCard,2024-01-02T07:07:35Z
TXN-0001536,CUST-49651,2676.82,CAD,Captured,UK,UPI,2024-01-02T07:08:48Z
TXN-0001537,CUST-69471,4387.32,CAD,Captured,BR,UPI,2024-01-02T07:10:01Z
TXN-0001538,CUST-58487,1752.60,BRL,Declined,AU,BankTransfer,2024-01-02T07:11:14Z
TXN-0001539,CUST-24041,4496.65,GBP,Authorized,US,Wallet,2024-01-02T07:12:27Z
TXN-0001540,CUST-42497,1702.57,GBP,Declined,BR,Amex,2024-01-02T07:13:40Z
TXN-0001541,CUST-94453,3265.85,AUD,Captured,IN,BankTransfer,2024-01-02T07:14:53Z
TXN-0001542,CUST-90898,38.34,INR,Authorized,IN,GiftCard,2024-01-02T07:16:06Z
TXN-0001543,CUST-35591,1250.74,AUD,Captured,US,Visa,2024-01-02T07:17:19Z
TXN-0001544,CUST-72880,1149.82,EUR,Refunded,AU,Amex,2024-01-02T07:18:32Z
TXN-0001545,CUST-82050,2959.65,EUR,Captured,JP,Amex,2024-01-02T07:19:45Z
TXN-0001546,CUST-33719,1207.84,USD,Voided,EU,Wallet,2024-01-02T07:20:58Z
TXN-0001547,CUST-25687,4260.33,USD,Authorized,UK,Amex,2024-01-02T07:22:11Z
TXN-0001548,CUST-9785,798.87,GBP,Authorized,AU,GiftCard,2024-01-02T07:23:24Z
TXN-0001549,CUST-13926,4227.74,USD,Voided,UK,BankTransfer,2024-01-02T07:24:37Z
TXN-0001550,CUST-99149,212.52,EUR,Voided,JP,Wallet,2024-01-02T07:25:50Z
TXN-0001551,CUST-50381,1397.86,JPY,Authorized,JP,Amex,2024-01-02T07:27:03Z
TXN-0001552,CUST-96108,3874.80,BRL,Refunded,JP,Visa,2024-01-02T07:28:16Z
TXN-0001553,CUST-26858,1270.32,BRL,Refunded,BR,Visa,2024-01-02T07:29:29Z
TXN-0001554,CUST-22464,4192.49,CAD,Voided,JP,UPI,2024-01-02T07:30:42Z
TXN-0001555,CUST-86147,3717.34,BRL,Declined,US,Wallet,2024-01-02T07:31:55Z
TXN-0001556,CUST-72735,2482.24,JPY,Refunded,AU,Visa,2024-01-02T07:33:08Z
TXN-0001557,CUST-29989,4291.16,JPY,Declined,IN,Amex,2024-01-02T07:34:21Z
TXN-0001558,CUST-12245,2579.80,EUR,Declined,BR,Amex,2024-01-02T07:35:34Z
TXN-0001559,CUST-93380,3047.17,EUR,Refunded,EU,Visa,2024-01-02T07:36:47Z
TXN-0001560,CUST-75762,915.44,INR,Captured,JP,Amex,2024-01-02T07:38:00Z
TXN-0001561,CUST-77120,2860.29,GBP,Captured,EU,GiftCard,2024-01-02T07:39:13Z
TXN-0001562,CUST-93443,3887.58,INR,Declined,UK,UPI,2024-01-02T07:40:26Z
TXN-0001563,CUST-12700,1493.27,USD,Authorized,CA,MasterCard,2024-01-02T07:41:39Z
TXN-0001564,CUST-37959,2095.82,EUR,Authorized,EU,BankTransfer,2024-01-02T07:42:52Z
TXN-0001565,CUST-70057,1045.89,GBP,Captured,IN,UPI,2024-01-02T07:44:05Z
TXN-0001566,CUST-19723,3536.03,GBP,Declined,AU,Visa,2024-01-02T07:45:18Z
TXN-0001567,CUST-11360,2094.39,USD,Authorized,JP,Amex,2024-01-02T07:46:31Z
TXN-0001568,CUST-16000,4958.16,CAD,Voided,IN,Visa,2024-01-02T07:47:44Z
TXN-0001569,CUST-69158,554.10,JPY,Declined,US,MasterCard,2024-01-02T07:48:57Z
TXN-0001570,CUST-76911,2393.95,CAD,Authorized,JP,MasterCard,2024-01-02T07:50:10Z
TXN-0001571,CUST-10791,2947.86,USD,Declined,EU,Wallet,2024-01-02T07:51:23Z
TXN-0001572,CUST-71723,2578.57,INR,Authorized,BR,GiftCard,2024-01-02T07:52:36Z
TXN-0001573,CUST-93616,2184.37,AUD,Authorized,AU,MasterCard,2024-01-02T07:53:49Z
TXN-0001574,CUST-56137,657.25,EUR,Declined,UK,UPI,2024-01-02T07:55:02Z
TXN-0001575,CUST-97522,60.36,USD,Captured,IN,Wallet,2024-01-02T07:56:15Z
TXN-0001576,CUST-3091,2836.54,GBP,Refunded,CA,MasterCard,2024-01-02T07:57:28Z
TXN-0001577,CUST-3730,4389.74,EUR,Authorized,CA,MasterCard,2024-01-02T07:58:41Z
TXN-0001578,CUST-80319,2240.46,USD,Authorized,IN,BankTransfer,2024-01-02T07:59:54Z
TXN-0001579,CUST-42872,748.10,EUR,Authorized,AU,UPI,2024-01-02T08:01:07Z
TXN-0001580,CUST-24476,4917.38,CAD,Captured,UK,Amex,2024-01-02T08:02:20Z
TXN-0001581,CUST-44741,4804.05,BRL,Declined,BR,MasterCard,2024-01-02T08:03:33Z
TXN-0001582,CUST-31717,375.01,INR,Captured,BR,BankTransfer,2024-01-02T08:04:46Z
TXN-0001583,CUST-73051,4377.50,BRL,Declined,IN,Visa,2024-01-02T08:05:59Z
TXN-0001584,CUST-74948,4471.84,JPY,Authorized,AU,BankTransfer,2024-01-02T08:07:12Z
TXN-0001585,CUST-35322,2101.70,GBP,Voided,CA,UPI,2024-01-02T08:08:25Z
TXN-0001586,CUST-70296,4778.93,CAD,Captured,BR,BankTransfer,2024-01-02T08:09:38Z
TXN-0001587,CUST-99918,4609.43,CAD,Authorized,IN,Amex,2024-01-02T08:10:51Z
TXN-0001588,CUST-78073,2296.65,USD,Authorized,JP,UPI,2024-01-02T08:12:04Z
TXN-0001589,CUST-94670,677.41,AUD,Refunded,US,GiftCard,2024-01-02T08:13:17Z
TXN-0001590,CUST-30925,2955.96,JPY,Refunded,US,MasterCard,2024-01-02T08:14:30Z
TXN-0001591,CUST-64823,3794.60,CAD,Authorized,CA,UPI,2024-01-02T08:15:43Z
TXN-0001592,CUST-69594,2448.45,JPY,Refunded,JP,Wallet,2024-01-02T08:16:56Z
TXN-0001593,CUST-42996,2460.59,BRL,Authorized,AU,Wallet,2024-01-02T08:18:09Z
TXN-0001594,CUST-2696,3399.49,EUR,Declined,AU,SEPA,2024-01-02T08:19:22Z
TXN-0001595,CUST-10438,526.79,CAD,Voided,JP,Visa,2024-01-02T08:20:35Z
TXN-0001596,CUST-58147,964.32,BRL,Refunded,JP,Amex,2024-01-02T08:21:48Z
TXN-0001597,CUST-35933,3905.36,CAD,Refunded,CA,Visa,2024-01-02T08:23:01Z
TXN-0001598,CUST-32186,441.38,CAD,Authorized,IN,Wallet,2024-01-02T08:24:14Z
TXN-0001599,CUST-7630,3805.03,AUD,Captured,JP,MasterCard,2024-01-02T08:25:27Z
TXN-0001600,CUST-59137,1216.98,GBP,Authorized,UK,Amex,2024-01-02T08:26:40Z
TXN-0001601,CUST-9650,3611.27,BRL,Authorized,JP,SEPA,2024-01-02T08:27:53Z
TXN-0001602,CUST-28089,3479.77,JPY,Refunded,BR,Wallet,2024-01-02T08:29:06Z
TXN-0001603,CUST-70417,254.06,USD,Authorized,BR,MasterCard,2024-01-02T08:30:19Z
TXN-0001604,CUST-19292,3090.07,GBP,Declined,US,Visa,2024-01-02T08:31:32Z
TXN-0001605,CUST-88764,1262.16,JPY,Voided,BR,BankTransfer,2024-01-02T08:32:45Z
TXN-0001606,CUST-46294,519.16,CAD,Authorized,US,Wallet,2024-01-02T08:33:58Z
TXN-0001607,CUST-98758,303.87,CAD,Captured,JP,MasterCard,2024-01-02T08:35:11Z
TXN-0001608,CUST-75188,3715.76,BRL,Declined,EU,Visa,2024-01-02T08:36:24Z
TXN-0001609,CUST-74276,563.93,BRL,Refunded,CA,BankTransfer,2024-01-02T08:37:37Z
TXN-0001610,CUST-82039,3365.80,AUD,Refunded,BR,UPI,2024-01-02T08:38:50Z
TXN-0001611,CUST-31129,1788.48,USD,Declined,UK,Wallet,2024-01-02T08:40:03Z
TXN-0001612,CUST-27392,41.35,INR,Captured,CA,SEPA,2024-01-02T08:41:16Z
TXN-0001613,CUST-9196,3595.79,CAD,Captured,BR,Amex,2024-01-02T08:42:29Z
TXN-0001614,CUST-57934,4892.45,AUD,Voided,JP,GiftCard,2024-01-02T08:43:42Z
TXN-0001615,CUST-14325,302.49,EUR,Declined,BR,Visa,2024-01-02T08:44:55Z
TXN-0001616,CUST-19460,648.05,USD,Captured,UK,Amex,2024-01-02T08:46:08Z
TXN-0001617,CUST-30826,4842.52,BRL,Authorized,BR,Visa,2024-01-02T08:47:21Z
TXN-0001618,CUST-64731,4812.16,EUR,Declined,CA,Wallet,2024-01-02T08:48:34Z
TXN-0001619,CUST-85050,3934.26,GBP,Declined,EU,Amex,2024-01-02T08:49:47Z
TXN-0001620,CUST-16528,1599.22,AUD,Declined,US,Wallet,2024-01-02T08:51:00Z
TXN-0001621,CUST-84008,291.72,USD,Refunded,CA,UPI,2024-01-02T08:52:13Z
TXN-0001622,CUST-40324,3408.86,USD,Refunded,JP,SEPA,2024-01-02T08:53:26Z
TXN-0001623,CUST-51019,4193.35,INR,Refunded,AU,UPI,2024-01-02T08:54:39Z
TXN-0001624,CUST-81878,3262.22,GBP,Refunded,IN,MasterCard,2024-01-02T08:55:52Z
TXN-0001625,CUST-96748,759.41,USD,Refunded,AU,MasterCard,2024-01-02T08:57:05Z
TXN-0001626,CUST-39144,4900.17,BRL,Refunded,US,MasterCard,2024-01-02T08:58:18Z
TXN-0001627,CUST-33312,3440.75,GBP,Captured,IN,SEPA,2024-01-02T08:59:31Z
TXN-0001628,CUST-18841,1355.00,CAD,Refunded,JP,GiftCard,2024-01-02T09:00:44Z
TXN-0001629,CUST-82624,3349.30,AUD,Declined,UK,UPI,2024-01-02T09:01:57Z
TXN-0001630,CUST-47084,3213.66,USD,Captured,BR,Visa,2024-01-02T09:03:10Z
TXN-0001631,CUST-66020,4124.86,BRL,Voided,BR,SEPA,2024-01-02T09:04:23Z
TXN-0001632,CUST-49810,555.18,BRL,Captured,CA,Visa,2024-01-02T09:05:36Z
TXN-0001633,CUST-39470,1353.81,INR,Declined,UK,MasterCard,2024-01-02T09:06:49Z
TXN-0001634,CUST-76771,229.06,GBP,Declined,JP,BankTransfer,2024-01-02T09:08:02Z
TXN-0001635,CUST-30481,1893.00,BRL,Refunded,EU,Visa,2024-01-02T09:09:15Z
TXN-0001636,CUST-3502,562.33,INR,Declined,JP,Amex,2024-01-02T09:10:28Z
TXN-0001637,CUST-57598,1159.12,BRL,Authorized,AU,Amex,2024-01-02T09:11:41Z
TXN-0001638,CUST-62851,3053.23,USD,Refunded,JP,Amex,2024-01-02T09:12:54Z
TXN-0001639,CUST-20871,4509.37,USD,Authorized,UK,Visa,2024-01-02T09:14:07Z
TXN-0001640,CUST-15097,3684.43,CAD,Refunded,US,GiftCard,2024-01-02T09:15:20Z
TXN-0001641,CUST-97066,470.53,INR,Refunded,CA,Wallet,2024-01-02T09:16:33Z
TXN-0001642,CUST-52510,1826.45,JPY,Captured,AU,SEPA,2024-01-02T09:17:46Z
TXN-0001643,CUST-62668,1555.35,GBP,Declined,IN,MasterCard,2024-01-02T09:18:59Z
TXN-0001644,CUST-53491,1317.20,CAD,Refunded,JP,UPI,2024-01-02T09:20:12Z
