txn_id,timestamp,feature,merchant,instrument,amount_inr,status,customer_id,description
AP00000825,2026-01-10T21:51:06Z,NFC Tap-to-Pay,Practo,NETBANKING,1748.05,REFUNDED,CUST782272,Amazon Pay - NFC Tap-to-Pay via Practo
AP00000826,2026-02-13T12:43:27Z,Voice Payments,BigBasket,NETBANKING,6875.71,REVERSED,CUST145220,Amazon Pay - Voice Payments via BigBasket
AP00000827,2026-03-13T21:36:25Z,Smart Connect Express Checkout,Practo,CARD_TOKEN,7406.19,REVERSED,CUST781799,Amazon Pay - Smart Connect Express Checkout via Practo
AP00000828,2026-05-25T10:35:29Z,Saved Payment Instruments,Jio,NETBANKING,3910.93,PENDING,CUST247709,Amazon Pay - Saved Payment Instruments via Jio
AP00000829,2026-05-06T11:56:50Z,Shipping Address Book,Bookmyshow,AMAZON_PAY_UPI,6832.7,PENDING,CUST179799,Amazon Pay - Shipping Address Book via Bookmyshow
AP00000830,2026-03-26T05:54:34Z,Order Tracking Integration,Indigo,NETBANKING,3330.66,REFUNDED,CUST730579,Amazon Pay - Order Tracking Integration via Indigo
AP00000831,2026-05-07T15:21:55Z,Loyalty Program Integration,BigBasket,AMAZON_PAY_WALLET,1565.0,SUCCESS,CUST695583,Amazon Pay - Loyalty Program Integration via BigBasket
AP00000832,2026-02-28T10:54:18Z,Charity Donations,Tata 1mg,EMI,1443.64,PENDING,CUST677657,Amazon Pay - Charity Donations via Tata 1mg
AP00000833,2026-04-08T12:29:00Z,Tax Invoice Download,RedBus,AMAZON_PAY_UPI,2067.24,FAILED,CUST112672,Amazon Pay - Tax Invoice Download via RedBus
AP00000834,2026-04-09T07:01:37Z,Customer Support Chat,ACT Fibernet,NETBANKING,948.21,SUCCESS,CUST339520,Amazon Pay - Customer Support Chat via ACT Fibernet
AP00000835,2026-01-08T14:18:13Z,Dispute Resolution,Tata 1mg,NETBANKING,5823.61,REFUNDED,CUST628526,Amazon Pay - Dispute Resolution via Tata 1mg
AP00000836,2026-01-25T18:01:40Z,Subscription AutoPay,Bookmyshow,CARD_TOKEN,9893.61,REVERSED,CUST983837,Amazon Pay - Subscription AutoPay via Bookmyshow
AP00000837,2026-02-18T14:17:22Z,Split Bills,Domino's,NETBANKING,1473.09,REVERSED,CUST517952,Amazon Pay - Split Bills via Domino's
AP00000838,2026-03-20T13:59:12Z,Invoice / Request Money,Bescom,AMAZON_PAY_WALLET,908.9,PENDING,CUST700955,Amazon Pay - Invoice / Request Money via Bescom
AP00000839,2026-03-17T03:02:21Z,Merchant Onboarding,RedBus,EMI,483.56,FAILED,CUST625272,Amazon Pay - Merchant Onboarding via RedBus
AP00000840,2026-05-15T14:29:29Z,Risk-Based Step-Up,Indigo,CARD_TOKEN,9372.9,FAILED,CUST915664,Amazon Pay - Risk-Based Step-Up via Indigo
AP00000841,2026-01-08T23:43:43Z,Device Binding,Domino's,CARD_TOKEN,6889.13,SUCCESS,CUST283774,Amazon Pay - Device Binding via Domino's
AP00000842,2026-03-07T10:46:28Z,Velocity Controls,Uber,AMAZON_PAY_WALLET,2098.6,PENDING,CUST799876,Amazon Pay - Velocity Controls via Uber
AP00000843,2026-02-15T02:04:28Z,Refund SLA Tracking,Airtel,AMAZON_PAY_UPI,8136.86,PENDING,CUST160673,Amazon Pay - Refund SLA Tracking via Airtel
AP00000844,2026-01-14T07:54:08Z,Reconciliation Reports,Swiggy,AMAZON_PAY_UPI,7434.43,REFUNDED,CUST628676,Amazon Pay - Reconciliation Reports via Swiggy
AP00000845,2026-04-14T12:03:41Z,Webhooks & Events,Bookmyshow,EMI,2385.4,REFUNDED,CUST419647,Amazon Pay - Webhooks & Events via Bookmyshow
AP00000846,2026-04-07T07:21:00Z,API Rate Limits,Jio,AMAZON_PAY_UPI,382.55,FAILED,CUST926158,Amazon Pay - API Rate Limits via Jio
AP00000847,2026-04-23T15:23:53Z,Sandbox Environment,Swiggy,AMAZON_PAY_UPI,8532.94,SUCCESS,CUST977155,Amazon Pay - Sandbox Environment via Swiggy
AP00000848,2026-04-21T08:26:39Z,Compliance Reporting,Tata 1mg,EMI,5807.68,REFUNDED,CUST113140,Amazon Pay - Compliance Reporting via Tata 1mg
AP00000849,2026-04-04T12:42:06Z,PCI-DSS Tokenization,Zomato,NETBANKING,5274.14,REVERSED,CUST208705,Amazon Pay - PCI-DSS Tokenization via Zomato
AP00000850,2026-05-16T09:02:38Z,One-Click Checkout,Airtel,NETBANKING,5985.19,REVERSED,CUST221420,Amazon Pay - One-Click Checkout via Airtel
AP00000851,2026-04-08T11:36:29Z,Buy Now Pay Later,BWSSB,EMI,6686.45,FAILED,CUST102932,Amazon Pay - Buy Now Pay Later via BWSSB
AP00000852,2026-05-02T10:19:34Z,UPI Payments,Bescom,AMAZON_PAY_UPI,6289.58,FAILED,CUST732648,Amazon Pay - UPI Payments via Bescom
AP00000853,2026-01-14T14:56:35Z,Recurring Payments,Cleartrip,EMI,9135.09,REFUNDED,CUST693532,Amazon Pay - Recurring Payments via Cleartrip
AP00000854,2026-05-02T22:18:42Z,Amazon Pay Wallet,Domino's,AMAZON_PAY_WALLET,7338.62,REVERSED,CUST418717,Amazon Pay - Amazon Pay Wallet via Domino's
AP00000855,2026-01-25T07:01:58Z,Send Money to Contacts,Swiggy,AMAZON_PAY_WALLET,7099.24,FAILED,CUST835257,Amazon Pay - Send Money to Contacts via Swiggy
AP00000856,2026-02-24T22:45:33Z,Bill Payments,BigBasket,CARD_TOKEN,7329.44,PENDING,CUST977916,Amazon Pay - Bill Payments via BigBasket
AP00000857,2026-01-08T14:33:56Z,Mobile Recharge,EatSure,CARD_TOKEN,5870.64,REVERSED,CUST944485,Amazon Pay - Mobile Recharge via EatSure
AP00000858,2026-05-25T09:59:23Z,DTH Recharge,Bescom,CARD_TOKEN,8035.25,PENDING,CUST283476,Amazon Pay - DTH Recharge via Bescom
AP00000859,2026-01-06T00:25:53Z,Insurance Premium Payments,Swiggy,EMI,7962.11,FAILED,CUST154962,Amazon Pay - Insurance Premium Payments via Swiggy
AP00000860,2026-04-05T09:34:44Z,Credit Card Bill Payments,MakeMyTrip,AMAZON_PAY_UPI,3301.51,FAILED,CUST263360,Amazon Pay - Credit Card Bill Payments via MakeMyTrip
AP00000861,2026-05-25T04:31:52Z,EMI Auto-Debit,Bookmyshow,EMI,8532.85,SUCCESS,CUST581883,Amazon Pay - EMI Auto-Debit via Bookmyshow
AP00000862,2026-01-02T08:06:57Z,Rewards & Cashback,Tata 1mg,AMAZON_PAY_WALLET,8104.79,PENDING,CUST340242,Amazon Pay - Rewards & Cashback via Tata 1mg
AP00000863,2026-02-06T10:45:43Z,Coupons & Promo Codes,BigBasket,NETBANKING,8325.93,REVERSED,CUST443701,Amazon Pay - Coupons & Promo Codes via BigBasket
AP00000864,2026-03-20T17:11:08Z,Gift Cards,Bescom,AMAZON_PAY_WALLET,4485.2,REVERSED,CUST944957,Amazon Pay - Gift Cards via Bescom
AP00000865,2026-01-22T03:12:49Z,Merchant Settlements,EatSure,CARD_TOKEN,2430.17,PENDING,CUST831102,Amazon Pay - Merchant Settlements via EatSure
AP00000866,2026-03-25T21:29:51Z,Refund Processing,RedBus,AMAZON_PAY_UPI,3236.82,FAILED,CUST876726,Amazon Pay - Refund Processing via RedBus
AP00000867,2026-04-06T05:13:04Z,Transaction History,MakeMyTrip,AMAZON_PAY_WALLET,1073.97,REFUNDED,CUST465956,Amazon Pay - Transaction History via MakeMyTrip
AP00000868,2026-04-22T01:55:26Z,KYC Verification,Swiggy,AMAZON_PAY_UPI,843.69,REFUNDED,CUST358841,Amazon Pay - KYC Verification via Swiggy
AP00000869,2026-02-19T13:45:22Z,Fraud Detection,ACT Fibernet,AMAZON_PAY_UPI,3974.46,SUCCESS,CUST310888,Amazon Pay - Fraud Detection via ACT Fibernet
AP00000870,2026-04-03T09:26:18Z,PIN & Biometric Authentication,ACT Fibernet,EMI,6996.24,FAILED,CUST233399,Amazon Pay - PIN & Biometric Authentication via ACT Fibernet
AP00000871,2026-03-07T20:50:30Z,Strong Customer Authentication,RedBus,AMAZON_PAY_UPI,4372.65,PENDING,CUST565923,Amazon Pay - Strong Customer Authentication via RedBus
AP00000872,2026-04-03T18:28:55Z,Multi-Currency Support,RedBus,NETBANKING,9216.0,REVERSED,CUST224445,Amazon Pay - Multi-Currency Support via RedBus
AP00000873,2026-02-17T22:49:41Z,Cross-Border Payments,BWSSB,CARD_TOKEN,2593.49,REFUNDED,CUST208126,Amazon Pay - Cross-Border Payments via BWSSB
AP00000874,2026-04-13T10:24:41Z,QR Code Payments,BigBasket,EMI,1916.08,REFUNDED,CUST106425,Amazon Pay - QR Code Payments via BigBasket
AP00000875,2026-02-10T13:32:08Z,NFC Tap-to-Pay,Tata 1mg,EMI,9232.11,SUCCESS,CUST792136,Amazon Pay - NFC Tap-to-Pay via Tata 1mg
AP00000876,2026-05-16T19:39:08Z,Voice Payments,RedBus,CARD_TOKEN,8305.42,REFUNDED,CUST401715,Amazon Pay - Voice Payments via RedBus
AP00000877,2026-01-09T17:52:31Z,Smart Connect Express Checkout,BigBasket,CARD_TOKEN,8725.33,REVERSED,CUST533424,Amazon Pay - Smart Connect Express Checkout via BigBasket
AP00000878,2026-04-24T06:44:51Z,Saved Payment Instruments,Tata Power,AMAZON_PAY_WALLET,7526.82,REFUNDED,CUST591202,Amazon Pay - Saved Payment Instruments via Tata Power
AP00000879,2026-04-12T18:42:56Z,Shipping Address Book,Zomato,AMAZON_PAY_UPI,3108.27,PENDING,CUST312640,Amazon Pay - Shipping Address Book via Zomato
AP00000880,2026-01-10T16:07:37Z,Order Tracking Integration,ACT Fibernet,NETBANKING,3897.19,FAILED,CUST336759,Amazon Pay - Order Tracking Integration via ACT Fibernet
AP00000881,2026-02-08T20:37:32Z,Loyalty Program Integration,ACT Fibernet,NETBANKING,5707.51,FAILED,CUST763483,Amazon Pay - Loyalty Program Integration via ACT Fibernet
AP00000882,2026-04-24T14:02:31Z,Charity Donations,MakeMyTrip,NETBANKING,2507.58,FAILED,CUST430731,Amazon Pay - Charity Donations via MakeMyTrip
AP00000883,2026-02-02T11:19:50Z,Tax Invoice Download,Domino's,EMI,6618.23,PENDING,CUST952713,Amazon Pay - Tax Invoice Download via Domino's
AP00000884,2026-04-18T13:34:04Z,Customer Support Chat,Zomato,AMAZON_PAY_WALLET,4988.24,PENDING,CUST413195,Amazon Pay - Customer Support Chat via Zomato
AP00000885,2026-01-13T04:58:33Z,Dispute Resolution,Bookmyshow,AMAZON_PAY_UPI,6678.1,PENDING,CUST822577,Amazon Pay - Dispute Resolution via Bookmyshow
AP00000886,2026-04-08T03:02:05Z,Subscription AutoPay,RedBus,CARD_TOKEN,1424.69,SUCCESS,CUST440477,Amazon Pay - Subscription AutoPay via RedBus
AP00000887,2026-03-12T14:14:17Z,Split Bills,Airtel,CARD_TOKEN,8612.78,SUCCESS,CUST522597,Amazon Pay - Split Bills via Airtel
AP00000888,2026-04-23T11:48:51Z,Invoice / Request Money,BigBasket,NETBANKING,1601.44,PENDING,CUST899651,Amazon Pay - Invoice / Request Money via BigBasket
AP00000889,2026-02-10T11:43:17Z,Merchant Onboarding,Uber,EMI,7626.9,REFUNDED,CUST168309,Amazon Pay - Merchant Onboarding via Uber
AP00000890,2026-02-20T10:00:00Z,Risk-Based Step-Up,MakeMyTrip,AMAZON_PAY_WALLET,5553.04,SUCCESS,CUST502511,Amazon Pay - Risk-Based Step-Up via MakeMyTrip
AP00000891,2026-05-23T07:19:13Z,Device Binding,ACT Fibernet,NETBANKING,3021.85,FAILED,CUST343586,Amazon Pay - Device Binding via ACT Fibernet
AP00000892,2026-04-03T00:36:56Z,Velocity Controls,Tata Power,EMI,5733.98,REFUNDED,CUST955042,Amazon Pay - Velocity Controls via Tata Power
AP00000893,2026-03-16T06:27:50Z,Refund SLA Tracking,Swiggy,EMI,6927.5,REVERSED,CUST760998,Amazon Pay - Refund SLA Tracking via Swiggy
AP00000894,2026-04-25T06:20:30Z,Reconciliation Reports,MakeMyTrip,EMI,4897.94,PENDING,CUST138373,Amazon Pay - Reconciliation Reports via MakeMyTrip
AP00000895,2026-02-21T14:51:46Z,Webhooks & Events,Swiggy,CARD_TOKEN,6658.91,FAILED,CUST901296,Amazon Pay - Webhooks & Events via Swiggy
AP00000896,2026-02-24T06:19:25Z,API Rate Limits,EatSure,AMAZON_PAY_WALLET,5355.49,FAILED,CUST726903,Amazon Pay - API Rate Limits via EatSure
AP00000897,2026-02-19T04:11:26Z,Sandbox Environment,Vodafone,AMAZON_PAY_UPI,2974.63,SUCCESS,CUST864989,Amazon Pay - Sandbox Environment via Vodafone
AP00000898,2026-01-10T08:48:32Z,Compliance Reporting,RedBus,AMAZON_PAY_UPI,7513.93,FAILED,CUST254895,Amazon Pay - Compliance Reporting via RedBus
AP00000899,2026-05-11T08:42:46Z,PCI-DSS Tokenization,BWSSB,CARD_TOKEN,9383.37,REFUNDED,CUST397137,Amazon Pay - PCI-DSS Tokenization via BWSSB
AP00000900,2026-02-26T13:16:57Z,One-Click Checkout,Swiggy,AMAZON_PAY_WALLET,2301.75,FAILED,CUST917317,Amazon Pay - One-Click Checkout via Swiggy
AP00000901,2026-03-05T06:23:07Z,Buy Now Pay Later,Vodafone,AMAZON_PAY_UPI,2826.16,FAILED,CUST637792,Amazon Pay - Buy Now Pay Later via Vodafone
AP00000902,2026-03-03T18:59:28Z,UPI Payments,Tata Power,CARD_TOKEN,5086.0,SUCCESS,CUST547965,Amazon Pay - UPI Payments via Tata Power
AP00000903,2026-01-11T13:58:39Z,Recurring Payments,Airtel,CARD_TOKEN,5263.57,FAILED,CUST911735,Amazon Pay - Recurring Payments via Airtel
AP00000904,2026-02-08T08:38:44Z,Amazon Pay Wallet,Indigo,EMI,4760.32,PENDING,CUST445584,Amazon Pay - Amazon Pay Wallet via Indigo
AP00000905,2026-02-23T16:15:08Z,Send Money to Contacts,Tata 1mg,AMAZON_PAY_WALLET,8871.11,PENDING,CUST135232,Amazon Pay - Send Money to Contacts via Tata 1mg
AP00000906,2026-01-07T21:40:14Z,Bill Payments,MakeMyTrip,NETBANKING,8609.38,FAILED,CUST491609,Amazon Pay - Bill Payments via MakeMyTrip
AP00000907,2026-03-02T02:17:22Z,Mobile Recharge,BWSSB,EMI,1884.66,REFUNDED,CUST845573,Amazon Pay - Mobile Recharge via BWSSB
AP00000908,2026-01-17T19:09:55Z,DTH Recharge,Tata 1mg,NETBANKING,5135.59,PENDING,CUST282924,Amazon Pay - DTH Recharge via Tata 1mg
AP00000909,2026-03-16T02:59:30Z,Insurance Premium Payments,Bescom,AMAZON_PAY_WALLET,2182.26,FAILED,CUST902060,Amazon Pay - Insurance Premium Payments via Bescom
AP00000910,2026-01-16T15:12:12Z,Credit Card Bill Payments,Vodafone,NETBANKING,9574.91,PENDING,CUST460569,Amazon Pay - Credit Card Bill Payments via Vodafone
AP00000911,2026-02-20T03:21:09Z,EMI Auto-Debit,MakeMyTrip,EMI,6894.04,SUCCESS,CUST582813,Amazon Pay - EMI Auto-Debit via MakeMyTrip
AP00000912,2026-03-22T02:26:06Z,Rewards & Cashback,Tata 1mg,AMAZON_PAY_WALLET,7234.35,REVERSED,CUST432816,Amazon Pay - Rewards & Cashback via Tata 1mg
AP00000913,2026-04-16T08:51:21Z,Coupons & Promo Codes,MakeMyTrip,AMAZON_PAY_UPI,9334.09,FAILED,CUST503122,Amazon Pay - Coupons & Promo Codes via MakeMyTrip
AP00000914,2026-01-07T11:43:37Z,Gift Cards,RedBus,EMI,1883.46,SUCCESS,CUST286227,Amazon Pay - Gift Cards via RedBus
AP00000915,2026-05-23T23:02:38Z,Merchant Settlements,BWSSB,AMAZON_PAY_WALLET,9566.74,SUCCESS,CUST186454,Amazon Pay - Merchant Settlements via BWSSB
AP00000916,2026-05-22T08:17:58Z,Refund Processing,Uber,AMAZON_PAY_UPI,9238.56,REVERSED,CUST559840,Amazon Pay - Refund Processing via Uber
AP00000917,2026-03-05T14:13:47Z,Transaction History,Swiggy,NETBANKING,2712.3,REVERSED,CUST143125,Amazon Pay - Transaction History via Swiggy
AP00000918,2026-05-09T04:31:26Z,KYC Verification,Practo,AMAZON_PAY_WALLET,288.63,PENDING,CUST766765,Amazon Pay - KYC Verification via Practo
AP00000919,2026-05-04T15:37:53Z,Fraud Detection,Tata Power,AMAZON_PAY_UPI,4196.78,REFUNDED,CUST159805,Amazon Pay - Fraud Detection via Tata Power
AP00000920,2026-02-05T16:25:51Z,PIN & Biometric Authentication,Bookmyshow,NETBANKING,4934.34,PENDING,CUST615109,Amazon Pay - PIN & Biometric Authentication via Bookmyshow
AP00000921,2026-02-04T14:59:41Z,Strong Customer Authentication,Uber,EMI,2787.04,REFUNDED,CUST189133,Amazon Pay - Strong Customer Authentication via Uber
AP00000922,2026-05-17T05:33:13Z,Multi-Currency Support,Tata Power,EMI,8900.59,SUCCESS,CUST636308,Amazon Pay - Multi-Currency Support via Tata Power
AP00000923,2026-02-04T01:26:11Z,Cross-Border Payments,Uber,AMAZON_PAY_UPI,3291.3,SUCCESS,CUST428385,Amazon Pay - Cross-Border Payments via Uber
AP00000924,2026-02-25T13:19:48Z,QR Code Payments,Bookmyshow,AMAZON_PAY_UPI,4848.25,REFUNDED,CUST788200,Amazon Pay - QR Code Payments via Bookmyshow
AP00000925,2026-04-06T01:22:35Z,NFC Tap-to-Pay,Practo,AMAZON_PAY_WALLET,6815.86,REVERSED,CUST586288,Amazon Pay - NFC Tap-to-Pay via Practo
AP00000926,2026-01-04T23:47:47Z,Voice Payments,Practo,CARD_TOKEN,7319.89,SUCCESS,CUST562307,Amazon Pay - Voice Payments via Practo
AP00000927,2026-01-21T08:37:00Z,Smart Connect Express Checkout,Vodafone,EMI,5790.69,REVERSED,CUST255532,Amazon Pay - Smart Connect Express Checkout via Vodafone
AP00000928,2026-03-14T20:26:04Z,Saved Payment Instruments,Airtel,EMI,5729.53,REFUNDED,CUST235246,Amazon Pay - Saved Payment Instruments via Airtel
AP00000929,2026-04-05T13:16:23Z,Shipping Address Book,BWSSB,AMAZON_PAY_WALLET,5197.71,REVERSED,CUST642447,Amazon Pay - Shipping Address Book via BWSSB
AP00000930,2026-01-13T15:28:11Z,Order Tracking Integration,RedBus,EMI,4411.14,SUCCESS,CUST439066,Amazon Pay - Order Tracking Integration via RedBus
AP00000931,2026-01-05T01:45:18Z,Loyalty Program Integration,Domino's,AMAZON_PAY_UPI,378.64,FAILED,CUST692705,Amazon Pay - Loyalty Program Integration via Domino's
AP00000932,2026-02-15T08:52:44Z,Charity Donations,ACT Fibernet,CARD_TOKEN,9085.51,SUCCESS,CUST346619,Amazon Pay - Charity Donations via ACT Fibernet
AP00000933,2026-03-04T11:37:52Z,Tax Invoice Download,Airtel,NETBANKING,1175.85,REFUNDED,CUST295250,Amazon Pay - Tax Invoice Download via Airtel
AP00000934,2026-01-24T14:42:37Z,Customer Support Chat,ACT Fibernet,AMAZON_PAY_WALLET,4251.59,SUCCESS,CUST326214,Amazon Pay - Customer Support Chat via ACT Fibernet
AP00000935,2026-01-14T13:15:32Z,Dispute Resolution,Airtel,EMI,1005.75,PENDING,CUST717163,Amazon Pay - Dispute Resolution via Airtel
AP00000936,2026-05-11T02:28:39Z,Subscription AutoPay,Tata 1mg,EMI,4400.33,PENDING,CUST327921,Amazon Pay - Subscription AutoPay via Tata 1mg
AP00000937,2026-01-11T19:01:07Z,Split Bills,BigBasket,EMI,9667.72,FAILED,CUST861947,Amazon Pay - Split Bills via BigBasket
AP00000938,2026-03-27T01:28:07Z,Invoice / Request Money,Indigo,NETBANKING,1759.98,REVERSED,CUST624528,Amazon Pay - Invoice / Request Money via Indigo
AP00000939,2026-05-20T04:57:32Z,Merchant Onboarding,Vodafone,EMI,1719.44,PENDING,CUST420968,Amazon Pay - Merchant Onboarding via Vodafone
AP00000940,2026-02-10T08:44:28Z,Risk-Based Step-Up,Indigo,CARD_TOKEN,6840.78,REVERSED,CUST568358,Amazon Pay - Risk-Based Step-Up via Indigo
AP00000941,2026-02-07T23:21:11Z,Device Binding,Practo,EMI,5878.02,PENDING,CUST565645,Amazon Pay - Device Binding via Practo
AP00000942,2026-02-25T11:57:03Z,Velocity Controls,Bescom,CARD_TOKEN,8529.31,REFUNDED,CUST515689,Amazon Pay - Velocity Controls via Bescom
AP00000943,2026-03-22T06:24:17Z,Refund SLA Tracking,BWSSB,CARD_TOKEN,9777.43,PENDING,CUST650871,Amazon Pay - Refund SLA Tracking via BWSSB
AP00000944,2026-04-17T16:38:13Z,Reconciliation Reports,Uber,AMAZON_PAY_WALLET,9984.45,FAILED,CUST958697,Amazon Pay - Reconciliation Reports via Uber
AP00000945,2026-05-09T00:43:45Z,Webhooks & Events,Uber,AMAZON_PAY_WALLET,9846.94,FAILED,CUST907260,Amazon Pay - Webhooks & Events via Uber
AP00000946,2026-02-04T09:35:31Z,API Rate Limits,BWSSB,AMAZON_PAY_WALLET,9619.09,SUCCESS,CUST195864,Amazon Pay - API Rate Limits via BWSSB
AP00000947,2026-03-26T11:43:50Z,Sandbox Environment,Vodafone,EMI,9856.51,PENDING,CUST964817,Amazon Pay - Sandbox Environment via Vodafone
AP00000948,2026-02-19T08:55:33Z,Compliance Reporting,Bookmyshow,EMI,5730.24,SUCCESS,CUST123958,Amazon Pay - Compliance Reporting via Bookmyshow
AP00000949,2026-05-25T10:29:02Z,PCI-DSS Tokenization,Zomato,EMI,1934.88,REFUNDED,CUST612539,Amazon Pay - PCI-DSS Tokenization via Zomato
AP00000950,2026-03-26T17:19:45Z,One-Click Checkout,RedBus,CARD_TOKEN,3981.93,SUCCESS,CUST917646,Amazon Pay - One-Click Checkout via RedBus
AP00000951,2026-03-10T08:17:39Z,Buy Now Pay Later,Tata 1mg,AMAZON_PAY_WALLET,6432.42,REVERSED,CUST814906,Amazon Pay - Buy Now Pay Later via Tata 1mg
AP00000952,2026-03-19T05:41:27Z,UPI Payments,Zomato,AMAZON_PAY_WALLET,857.79,SUCCESS,CUST500415,Amazon Pay - UPI Payments via Zomato
AP00000953,2026-05-17T09:11:36Z,Recurring Payments,Vodafone,CARD_TOKEN,6256.74,PENDING,CUST760022,Amazon Pay - Recurring Payments via Vodafone
AP00000954,2026-05-17T15:08:35Z,Amazon Pay Wallet,Tata 1mg,EMI,316.45,PENDING,CUST485660,Amazon Pay - Amazon Pay Wallet via Tata 1mg
AP00000955,2026-01-01T20:20:53Z,Send Money to Contacts,BWSSB,EMI,1662.14,REFUNDED,CUST490465,Amazon Pay - Send Money to Contacts via BWSSB
AP00000956,2026-02-10T09:52:54Z,Bill Payments,Uber,AMAZON_PAY_UPI,609.46,REVERSED,CUST292551,Amazon Pay - Bill Payments via Uber
AP00000957,2026-02-18T21:18:20Z,Mobile Recharge,Tata 1mg,EMI,7941.66,PENDING,CUST528402,Amazon Pay - Mobile Recharge via Tata 1mg
AP00000958,2026-02-05T09:24:08Z,DTH Recharge,BigBasket,AMAZON_PAY_WALLET,1655.26,REFUNDED,CUST522045,Amazon Pay - DTH Recharge via BigBasket
AP00000959,2026-01-17T10:38:59Z,Insurance Premium Payments,MakeMyTrip,CARD_TOKEN,2408.59,REVERSED,CUST487789,Amazon Pay - Insurance Premium Payments via MakeMyTrip
AP00000960,2026-05-28T03:36:16Z,Credit Card Bill Payments,ACT Fibernet,AMAZON_PAY_UPI,5544.53,REVERSED,CUST758193,Amazon Pay - Credit Card Bill Payments via ACT Fibernet
AP00000961,2026-04-01T17:06:06Z,EMI Auto-Debit,EatSure,AMAZON_PAY_UPI,8751.63,PENDING,CUST437673,Amazon Pay - EMI Auto-Debit via EatSure
AP00000962,2026-03-23T03:23:22Z,Rewards & Cashback,BigBasket,NETBANKING,3179.68,FAILED,CUST252517,Amazon Pay - Rewards & Cashback via BigBasket
AP00000963,2026-01-11T09:20:45Z,Coupons & Promo Codes,Vodafone,AMAZON_PAY_WALLET,4611.27,REFUNDED,CUST951521,Amazon Pay - Coupons & Promo Codes via Vodafone
AP00000964,2026-05-13T21:55:22Z,Gift Cards,Jio,AMAZON_PAY_UPI,8827.5,FAILED,CUST470401,Amazon Pay - Gift Cards via Jio
AP00000965,2026-02-03T09:40:05Z,Merchant Settlements,MakeMyTrip,EMI,3631.07,REVERSED,CUST387053,Amazon Pay - Merchant Settlements via MakeMyTrip
AP00000966,2026-03-18T17:11:26Z,Refund Processing,Practo,NETBANKING,411.97,SUCCESS,CUST654618,Amazon Pay - Refund Processing via Practo
AP00000967,2026-01-22T04:43:28Z,Transaction History,MakeMyTrip,EMI,1341.86,SUCCESS,CUST361290,Amazon Pay - Transaction History via MakeMyTrip
AP00000968,2026-02-25T04:24:34Z,KYC Verification,EatSure,AMAZON_PAY_UPI,526.47,PENDING,CUST111165,Amazon Pay - KYC Verification via EatSure
AP00000969,2026-05-13T15:51:17Z,Fraud Detection,Uber,AMAZON_PAY_WALLET,8580.85,REVERSED,CUST895999,Amazon Pay - Fraud Detection via Uber
AP00000970,2026-04-26T01:23:27Z,PIN & Biometric Authentication,Swiggy,AMAZON_PAY_WALLET,3048.62,FAILED,CUST867376,Amazon Pay - PIN & Biometric Authentication via Swiggy
AP00000971,2026-05-11T20:00:45Z,Strong Customer Authentication,Uber,EMI,1300.75,REFUNDED,CUST728643,Amazon Pay - Strong Customer Authentication via Uber
AP00000972,2026-04-23T12:23:36Z,Multi-Currency Support,Airtel,EMI,1496.55,REVERSED,CUST454051,Amazon Pay - Multi-Currency Support via Airtel
AP00000973,2026-01-03T18:25:20Z,Cross-Border Payments,Swiggy,NETBANKING,9156.53,SUCCESS,CUST591796,Amazon Pay - Cross-Border Payments via Swiggy
